DepartureDate,DepartureYear,DepartureMonth,DepartureDay,FlightNumber,DepartureAirport,ArrivalAirport,Route,ActualFlightTime,ActualTotalFuel,ActualTOW,FLownPassengers,BagsCount,FlightBagsWeight
01/10/2016,2016,10,1,4477,14,49,69,130,5460,66972.0,175.0,78.0,1010.0
01/10/2016,2016,10,1,4582,37,50,70,65,3180,64505.0,175.0,119.0,1549.0
01/10/2016,2016,10,1,4584,38,27,71,85,3620,64106.0,180.0,27.0,360.0
01/10/2016,2016,10,1,4658,10,51,72,68,3020,63743.0,184.0,10.0,130.0
01/10/2016,2016,10,1,4704,10,51,72,70,2830,63036.0,78.0,15.0,200.0
01/10/2016,2016,10,1,4731,10,0,73,72,3380,66065.0,170.0,39.0,510.0
01/10/2016,2016,10,1,4741,39,19,74,132,5340,64397.0,167.0,40.0,520.0
01/10/2016,2016,10,1,4852,40,52,75,52,2630,66337.0,180.0,27.0,360.0
01/10/2016,2016,10,1,4857,1,1,1,59,2800,64197.0,182.0,37.0,480.0
01/10/2016,2016,10,1,4862,13,47,76,75,3100,61313.0,147.0,45.0,390.0
01/10/2016,2016,10,1,4869,41,36,77,95,3900,62510.0,158.0,55.0,720.0
01/10/2016,2016,10,1,4877,10,53,78,74,3200,65467.0,182.0,38.0,500.0
01/10/2016,2016,10,1,4879,6,53,79,51,2300,64070.0,172.0,6.0,80.0
01/10/2016,2016,10,1,4904,40,41,80,42,2327,63816.0,179.0,62.0,800.0
01/10/2016,2016,10,1,4916,42,54,81,80,3440,63635.0,180.0,30.0,390.0
01/10/2016,2016,10,1,4932,42,46,82,132,5720,66827.0,170.0,51.0,750.0
01/10/2016,2016,10,1,4967,43,11,83,166,7250,68877.0,177.0,73.0,950.0
01/10/2016,2016,10,1,5093,43,40,84,85,3610,64324.0,177.0,19.0,250.0
01/10/2016,2016,10,1,5173,44,11,85,79,3350,63236.0,168.0,43.0,560.0
01/10/2016,2016,10,1,5214,14,51,86,103,4660,68151.0,174.0,86.0,1120.0
01/10/2016,2016,10,1,5215,45,50,87,106,4844,66991.0,178.0,115.0,1499.0
01/10/2016,2016,10,1,5234,34,55,88,154,6550,64832.0,147.0,59.0,770.0
01/10/2016,2016,10,1,5235,15,16,89,256,10980,71870.0,172.0,108.0,1400.0
01/10/2016,2016,10,1,5316,46,56,90,55,2420,64070.0,180.0,24.0,310.0
01/10/2016,2016,10,1,5318,46,56,90,53,2313,64469.0,181.0,35.0,460.0
01/10/2016,2016,10,1,5352,47,57,91,72,3392,63870.0,144.0,72.0,940.0
01/10/2016,2016,10,1,5355,48,56,92,50,2430,64650.0,177.0,53.0,690.0
01/10/2016,2016,10,1,5485,38,56,93,42,2130,63363.0,171.0,29.0,380.0
01/10/2016,2016,10,1,5599,49,31,94,202,8971,70782.0,187.0,120.0,1560.0
01/10/2016,2016,10,1,5713,50,50,95,150,6889,69349.0,184.0,100.0,1299.0
01/10/2016,2016,10,1,5775,39,14,96,35,1621,56832.0,111.0,19.0,240.0
01/10/2016,2016,10,1,5876,50,50,95,157,7165,70183.0,180.0,117.0,1530.0
01/10/2016,2016,10,1,5991,47,11,97,112,4712,64832.0,172.0,56.0,730.0
01/10/2016,2016,10,1,5994,11,56,98,126,5540,67807.0,178.0,37.0,480.0
01/10/2016,2016,10,1,6006,51,58,99,78,3490,64759.0,164.0,20.0,260.0
01/10/2016,2016,10,1,6253,52,59,100,267,11710,72705.0,177.0,93.0,1210.0
01/10/2016,2016,10,1,6254,53,60,101,258,11090,70999.0,168.0,89.0,1160.0
01/10/2016,2016,10,1,6316,13,58,102,80,3700,65848.0,173.0,74.0,480.0
01/10/2016,2016,10,1,6317,54,36,103,83,3598,63435.0,166.0,45.0,590.0
01/10/2016,2016,10,1,6324,55,61,104,100,4077,63290.0,161.0,31.0,410.0
01/10/2016,2016,10,1,6329,56,27,105,160,6500,67916.0,176.0,58.0,750.0
01/10/2016,2016,10,1,6341,23,1,106,76,3370,63381.0,169.0,24.0,310.0
01/10/2016,2016,10,1,6354,10,27,107,77,3190,63326.0,176.0,11.0,140.0
01/10/2016,2016,10,1,6373,57,27,108,158,6620,66265.0,161.0,47.0,610.0
01/10/2016,2016,10,1,6384,23,62,109,59,2630,63508.0,157.0,14.0,180.0
01/10/2016,2016,10,1,6391,58,55,110,101,4280,65267.0,175.0,87.0,1130.0
01/10/2016,2016,10,1,6446,13,32,111,146,6180,66374.0,161.0,72.0,690.0
01/10/2016,2016,10,1,6452,42,40,112,79,3640,65721.0,167.0,17.0,220.0
01/10/2016,2016,10,1,6532,38,58,113,103,4640,67517.0,176.0,56.0,730.0
01/10/2016,2016,10,1,6653,25,63,114,179,8158,69294.0,179.0,84.0,1090.0
01/10/2016,2016,10,1,6698,59,59,115,261,11480,73956.0,186.0,128.0,1660.0
01/10/2016,2016,10,1,6702,48,47,116,87,3730,64523.0,173.0,52.0,680.0
01/10/2016,2016,10,1,6703,48,29,117,84,3610,63199.0,164.0,31.0,400.0
01/10/2016,2016,10,1,6726,14,64,118,88,3506,63852.0,184.0,47.0,620.0
01/10/2016,2016,10,1,6874,23,14,119,136,5900,65757.0,169.0,69.0,900.0
01/10/2016,2016,10,1,6875,20,27,120,126,5380,65957.0,181.0,104.0,1352.0
01/10/2016,2016,10,1,6912,60,65,121,98,4032,60787.0,117.0,37.0,550.0
01/10/2016,2016,10,1,6932,13,57,122,187,7882,68714.0,172.0,138.0,1200.0
01/10/2016,2016,10,1,7000,40,66,123,97,4300,62365.0,158.0,30.0,390.0
01/10/2016,2016,10,1,7010,28,1,124,101,4080,63725.0,173.0,23.0,307.0
01/10/2016,2016,10,1,7024,32,67,125,85,3580,62056.0,165.0,65.0,850.0
01/10/2016,2016,10,1,7045,25,14,126,158,6853,69276.0,189.0,96.0,1250.0
01/10/2016,2016,10,1,7069,61,29,127,85,3530,64614.0,185.0,28.0,360.0
01/10/2016,2016,10,1,7148,20,68,128,155,6600,66192.0,175.0,76.0,988.0
01/10/2016,2016,10,1,7156,20,56,129,121,5600,68823.0,187.0,152.0,1976.0
01/10/2016,2016,10,1,7198,62,18,130,144,6195,67934.0,187.0,0.0,0.0
01/10/2016,2016,10,1,7242,20,69,131,202,8984,71834.0,175.0,141.0,0.0
01/10/2016,2016,10,1,7257,47,14,132,127,5651,67190.0,175.0,71.0,920.0
01/10/2016,2016,10,1,7339,63,48,133,84,3650,64415.0,179.0,50.0,650.0
01/10/2016,2016,10,1,7356,20,70,134,110,5100,64560.0,139.0,71.0,923.0
01/10/2016,2016,10,1,7407,64,39,135,93,3823,64923.0,177.0,25.0,220.0
01/10/2016,2016,10,1,7412,65,44,136,170,7400,69929.0,181.0,109.0,1420.0
01/10/2016,2016,10,1,7465,66,30,137,101,4372,65031.0,177.0,27.0,350.0
01/10/2016,2016,10,1,7475,30,30,138,115,5079,65158.0,171.0,18.0,240.0
01/10/2016,2016,10,1,7493,39,11,139,56,2594,62836.0,169.0,24.0,310.0
01/10/2016,2016,10,1,7495,39,11,139,58,2826,63072.0,171.0,30.0,390.0
01/10/2016,2016,10,1,7729,67,56,140,102,4644,65612.0,176.0,0.0,0.0
01/10/2016,2016,10,1,7793,34,47,141,100,4080,63290.0,158.0,48.0,620.0
01/10/2016,2016,10,1,7844,59,71,142,197,8410,69004.0,159.0,99.0,1290.0
01/10/2016,2016,10,1,7845,68,63,143,205,9133,70274.0,181.0,100.0,1300.0
01/10/2016,2016,10,1,7893,69,63,144,95,4140,62728.0,161.0,40.0,520.0
01/10/2016,2016,10,1,7951,10,52,145,87,3900,65993.0,188.0,45.0,590.0
01/10/2016,2016,10,1,7973,11,70,146,73,3400,65122.0,154.0,66.0,860.0
01/10/2016,2016,10,1,8023,13,72,147,85,3810,65557.0,168.0,60.0,410.0
01/10/2016,2016,10,1,8024,70,36,148,87,3492,62764.0,169.0,62.0,809.0
01/10/2016,2016,10,1,8166,11,73,149,249,10740,72614.0,180.0,97.0,650.0
01/10/2016,2016,10,1,8183,71,11,150,220,9878,70111.0,173.0,90.0,1170.0
01/10/2016,2016,10,1,8364,72,11,151,142,6300,68333.0,175.0,83.0,1080.0
01/10/2016,2016,10,1,8389,73,11,152,125,5270,66211.0,171.0,62.0,8000.0
01/10/2016,2016,10,1,8405,11,74,153,89,4210,67752.0,178.0,20.0,260.0
01/10/2016,2016,10,1,8412,10,75,154,65,3038,64415.0,176.0,68.0,880.0
01/10/2016,2016,10,1,8506,31,67,155,70,2940,0.0,142.0,57.0,750.0
01/10/2016,2016,10,1,8518,16,67,156,182,7447,65104.0,138.0,76.0,990.0
01/10/2016,2016,10,1,8603,74,55,157,124,5170,65122.0,168.0,31.0,400.0
01/10/2016,2016,10,1,8607,10,55,158,71,2980,63834.0,175.0,34.0,450.0
01/10/2016,2016,10,1,8638,75,76,159,62,2860,64886.0,187.0,0.0,0.0
01/10/2016,2016,10,1,8647,75,77,160,82,3860,67553.0,184.0,0.0,0.0
01/10/2016,2016,10,1,8708,45,46,161,132,5550,66737.0,182.0,74.0,960.0
01/10/2016,2016,10,1,8728,55,11,162,94,3770,62746.0,160.0,16.0,210.0
01/10/2016,2016,10,1,8729,11,78,163,93,4050,63961.0,167.0,27.0,350.0
01/10/2016,2016,10,1,8732,55,48,164,142,5920,66410.0,174.0,47.0,620.0
01/10/2016,2016,10,1,8748,76,13,165,157,6250,66501.0,178.0,0.0,0.0
01/10/2016,2016,10,1,8802,65,79,166,140,6372,68242.0,179.0,78.0,1020.0
01/10/2016,2016,10,1,8804,24,13,167,173,7130,68496.0,181.0,121.0,1570.0
01/10/2016,2016,10,1,8807,71,40,168,220,9920,72777.0,180.0,86.0,1120.0
01/10/2016,2016,10,1,8826,77,54,169,89,3920,65884.0,175.0,30.0,390.0
01/10/2016,2016,10,1,8827,78,80,170,80,3565,63562.0,170.0,27.0,350.0
01/10/2016,2016,10,1,9002,58,28,171,133,5640,67027.0,171.0,80.0,1040.0
01/10/2016,2016,10,1,9022,32,4,172,135,5950,69911.0,176.0,173.0,2250.0
01/10/2016,2016,10,1,9072,18,35,173,143,5850,66954.0,181.0,76.0,990.0
01/10/2016,2016,10,1,9086,18,81,174,179,7846,68786.0,175.0,79.0,1030.0
01/10/2016,2016,10,1,9112,78,27,175,68,3190,63326.0,172.0,15.0,200.0
01/10/2016,2016,10,1,9124,65,65,176,103,4500,65267.0,173.0,44.0,570.0
01/10/2016,2016,10,1,9143,50,11,177,145,6381,68641.0,183.0,102.0,1320.0
01/10/2016,2016,10,1,9176,48,14,178,156,6957,67317.0,174.0,54.0,700.0
01/10/2016,2016,10,1,9185,9,31,179,138,5660,66319.0,181.0,101.0,1310.0
01/10/2016,2016,10,1,9205,62,30,180,171,7340,68696.0,184.0,0.0,0.0
01/10/2016,2016,10,1,9241,58,82,181,66,2770,62202.0,165.0,24.0,310.0
01/10/2016,2016,10,1,9283,50,11,177,145,6680,69965.0,185.0,123.0,1600.0
01/10/2016,2016,10,1,9339,13,18,182,116,4910,66319.0,179.0,101.0,770.0
01/10/2016,2016,10,1,9361,75,65,183,93,3660,63290.0,162.0,0.0,0.0
01/10/2016,2016,10,1,9375,58,83,184,185,7840,68043.0,174.0,67.0,870.0
01/10/2016,2016,10,1,9434,20,29,185,155,6971,70201.0,182.0,120.0,1560.0
01/10/2016,2016,10,1,9473,7,56,186,122,5500,66809.0,163.0,47.0,610.0
01/10/2016,2016,10,1,9615,6,84,187,107,4580,65975.0,175.0,47.0,610.0
01/10/2016,2016,10,1,9629,79,85,188,119,5120,65576.0,173.0,34.0,450.0
01/10/2016,2016,10,1,9633,6,28,189,123,5200,64977.0,158.0,83.0,1080.0
01/10/2016,2016,10,1,9639,80,29,190,101,4250,64542.0,171.0,42.0,550.0
01/10/2016,2016,10,1,9706,16,15,191,179,7678,68351.0,172.0,87.0,1130.0
01/10/2016,2016,10,1,9814,11,27,192,113,4517,63689.0,155.0,38.0,490.0
01/10/2016,2016,10,1,9862,81,13,193,149,6560,67353.0,173.0,123.0,1600.0
01/10/2016,2016,10,1,9866,14,18,194,113,4980,66628.0,185.0,110.0,1430.0
01/10/2016,2016,10,1,9912,82,65,195,102,4330,65213.0,164.0,59.0,770.0
01/10/2016,2016,10,1,9932,83,82,196,51,2380,66138.0,179.0,24.0,310.0
01/10/2016,2016,10,1,9948,50,86,197,141,6160,68460.0,186.0,109.0,1420.0
01/10/2016,2016,10,1,9966,47,41,198,120,5410,66664.0,173.0,63.0,820.0
01/10/2016,2016,10,1,1,20,14,199,40,1820,0.0,0.0,0.0,0.0
01/10/2016,2016,10,1,3,47,11,97,113,2870,0.0,0.0,0.0,0.0
01/10/2016,2016,10,1,11,11,4,200,185,7687,68696.0,149.0,43.0,550.0
01/10/2016,2016,10,1,12,10,50,201,55,2150,48633.0,0.0,0.0,0.0
01/10/2016,2016,10,1,14,3,11,202,209,9220,71399.0,189.0,83.0,1080.0
01/10/2016,2016,10,1,17,61,4,203,37,1600,61802.0,163.0,12.0,160.0
01/10/2016,2016,10,1,54,23,58,204,45,2370,64306.0,163.0,0.0,0.0
01/10/2016,2016,10,1,59,26,11,205,136,5668,63381.0,135.0,35.0,450.0
01/10/2016,2016,10,1,60,0,8,206,23,990,49739.0,0.0,0.0,0.0
01/10/2016,2016,10,1,73,70,11,207,92,3920,63544.0,158.0,91.0,1190.0
01/10/2016,2016,10,1,108,84,11,208,72,3102,59807.0,130.0,21.0,280.0
01/10/2016,2016,10,1,132,85,27,209,143,6150,67607.0,180.0,72.0,940.0
01/10/2016,2016,10,1,143,2,14,210,50,2476,61639.0,157.0,0.0,0.0
01/10/2016,2016,10,1,153,17,14,211,39,1890,63834.0,179.0,14.0,180.0
01/10/2016,2016,10,1,170,85,4,212,144,6340,68605.0,180.0,103.0,1340.0
01/10/2016,2016,10,1,171,3,0,213,153,7200,71399.0,184.0,115.0,1500.0
01/10/2016,2016,10,1,202,20,11,24,58,2590,61893.0,169.0,10.0,130.0
01/10/2016,2016,10,1,203,11,14,214,54,2500,62474.0,169.0,14.0,180.0
01/10/2016,2016,10,1,310,86,36,215,121,4950,63344.0,153.0,41.0,530.0
01/10/2016,2016,10,1,328,87,0,216,112,4911,64251.0,161.0,0.0,0.0
01/10/2016,2016,10,1,406,64,29,217,139,5380,65013.0,167.0,87.0,0.0
01/10/2016,2016,10,1,442,20,85,218,31,1600,57630.0,132.0,7.0,91.0
01/10/2016,2016,10,1,555,0,14,219,31,1700,62673.0,166.0,19.0,240.0
01/10/2016,2016,10,1,588,11,82,220,101,4785,65684.0,160.0,29.0,380.0
01/10/2016,2016,10,1,604,64,75,221,89,3814,63979.0,163.0,61.0,450.0
01/10/2016,2016,10,1,605,88,87,222,91,3900,65957.0,179.0,0.0,0.0
01/10/2016,2016,10,1,633,64,14,223,114,5360,68424.0,165.0,83.0,870.0
01/10/2016,2016,10,1,651,52,44,224,166,7090,68605.0,174.0,93.0,1210.0
01/10/2016,2016,10,1,656,25,60,225,179,8131,69639.0,179.0,88.0,1140.0
01/10/2016,2016,10,1,664,20,17,226,40,2080,62836.0,177.0,47.0,611.0
01/10/2016,2016,10,1,669,19,14,227,39,1720,58537.0,137.0,6.0,80.0
01/10/2016,2016,10,1,805,11,88,228,64,3008,64523.0,174.0,14.0,180.0
01/10/2016,2016,10,1,816,20,63,229,38,1760,62002.0,169.0,80.0,1040.0
01/10/2016,2016,10,1,857,89,14,230,115,5010,66918.0,186.0,66.0,860.0
01/10/2016,2016,10,1,902,90,11,231,61,2810,62601.0,173.0,19.0,250.0
01/10/2016,2016,10,1,905,11,86,232,63,2644,61766.0,160.0,27.0,350.0
01/10/2016,2016,10,1,982,11,64,233,125,5560,67535.0,161.0,52.0,680.0
01/10/2016,2016,10,1,1020,1,54,234,97,4200,66501.0,188.0,63.0,820.0
01/10/2016,2016,10,1,1030,78,52,235,97,4073,64687.0,174.0,38.0,430.0
01/10/2016,2016,10,1,1084,30,7,236,134,5900,66628.0,178.0,27.0,360.0
01/10/2016,2016,10,1,1085,36,52,237,77,3280,65158.0,181.0,53.0,689.0
01/10/2016,2016,10,1,1123,35,49,238,146,5890,65430.0,166.0,42.0,540.0
01/10/2016,2016,10,1,1144,85,35,239,109,4690,65213.0,181.0,63.0,820.0
01/10/2016,2016,10,1,1182,84,6,240,65,2780,59716.0,127.0,31.0,400.0
01/10/2016,2016,10,1,1203,16,11,241,125,5610,67607.0,184.0,114.0,1480.0
01/10/2016,2016,10,1,1236,3,89,242,30,1350,63163.0,184.0,58.0,750.0
01/10/2016,2016,10,1,1365,91,11,243,174,7886,69222.0,171.0,77.0,1010.0
01/10/2016,2016,10,1,1385,92,36,244,79,3637,64233.0,175.0,0.0,0.0
01/10/2016,2016,10,1,1395,89,11,245,101,4170,64850.0,187.0,68.0,880.0
01/10/2016,2016,10,1,1404,24,19,246,74,3390,65757.0,167.0,26.0,340.0
01/10/2016,2016,10,1,1442,20,85,218,34,1640,61168.0,163.0,33.0,429.0
01/10/2016,2016,10,1,1452,20,66,247,76,3410,62746.0,167.0,25.0,325.0
01/10/2016,2016,10,1,1453,28,14,248,72,3660,65975.0,159.0,40.0,520.0
01/10/2016,2016,10,1,1503,17,33,249,105,4580,65322.0,173.0,31.0,410.0
01/10/2016,2016,10,1,1516,93,46,250,101,4120,63997.0,173.0,0.0,0.0
01/10/2016,2016,10,1,1572,85,62,251,162,7090,68623.0,179.0,64.0,830.0
01/10/2016,2016,10,1,1573,94,0,252,122,5520,66464.0,176.0,0.0,0.0
01/10/2016,2016,10,1,1757,74,8,253,136,5990,68206.0,181.0,61.0,790.0
01/10/2016,2016,10,1,1905,11,51,254,140,6120,69566.0,172.0,71.0,920.0
01/10/2016,2016,10,1,1919,74,36,255,116,5060,65920.0,174.0,52.0,680.0
01/10/2016,2016,10,1,1932,6,15,256,145,5790,67263.0,182.0,89.0,1160.0
01/10/2016,2016,10,1,1956,9,44,257,153,6290,67462.0,173.0,135.0,1750.0
01/10/2016,2016,10,1,1957,50,8,258,174,7310,68260.0,185.0,0.0,0.0
01/10/2016,2016,10,1,2014,95,11,259,104,4500,64596.0,162.0,30.0,390.0
01/10/2016,2016,10,1,2040,1,25,260,84,3820,64542.0,179.0,60.0,780.0
01/10/2016,2016,10,1,2051,47,18,261,57,2510,62347.0,168.0,17.0,220.0
01/10/2016,2016,10,1,2054,16,56,262,64,3010,64723.0,173.0,59.0,770.0
01/10/2016,2016,10,1,2087,10,7,263,159,6830,67734.0,179.0,31.0,400.0
01/10/2016,2016,10,1,2102,87,36,264,155,6280,67644.0,178.0,62.0,810.0
01/10/2016,2016,10,1,2122,95,36,265,68,3283,62619.0,159.0,42.0,546.0
01/10/2016,2016,10,1,2233,23,90,266,76,3690,66446.0,176.0,70.0,910.0
01/10/2016,2016,10,1,2244,11,68,267,126,5150,64687.0,173.0,25.0,330.0
01/10/2016,2016,10,1,2281,11,19,25,107,4810,65793.0,180.0,32.0,420.0
01/10/2016,2016,10,1,2301,84,46,268,74,3300,60115.0,108.0,23.0,300.0
01/10/2016,2016,10,1,2315,96,11,269,122,4910,63997.0,166.0,44.0,580.0
01/10/2016,2016,10,1,2332,17,23,270,119,4900,66283.0,175.0,56.0,730.0
01/10/2016,2016,10,1,2372,11,33,271,99,4360,65122.0,172.0,32.0,420.0
01/10/2016,2016,10,1,2575,25,84,272,150,6889,69004.0,181.0,111.0,1440.0
01/10/2016,2016,10,1,2593,25,62,273,81,3640,66573.0,178.0,36.0,470.0
01/10/2016,2016,10,1,2594,94,13,274,68,2710,63109.0,176.0,39.0,510.0
01/10/2016,2016,10,1,2599,85,91,275,70,2960,63453.0,168.0,35.0,460.0
01/10/2016,2016,10,1,2600,97,0,276,92,3765,62709.0,153.0,26.0,340.0
01/10/2016,2016,10,1,2606,85,25,277,83,3430,63889.0,168.0,58.0,750.0
01/10/2016,2016,10,1,2828,13,38,278,105,4440,65721.0,161.0,79.0,660.0
01/10/2016,2016,10,1,2917,28,27,41,103,4280,64433.0,178.0,21.0,307.0
01/10/2016,2016,10,1,2925,28,7,43,156,6560,67970.0,187.0,55.0,720.0
01/10/2016,2016,10,1,2935,28,25,279,75,3230,62909.0,136.0,32.0,473.0
01/10/2016,2016,10,1,2939,23,66,280,98,4442,64904.0,171.0,40.0,520.0
01/10/2016,2016,10,1,3016,24,56,281,132,5790,68043.0,178.0,81.0,1050.0
01/10/2016,2016,10,1,3018,24,29,282,97,4110,66791.0,179.0,89.0,1170.0
01/10/2016,2016,10,1,3019,6,26,283,95,4014,64777.0,169.0,55.0,720.0
01/10/2016,2016,10,1,3024,24,91,284,98,4040,65757.0,183.0,0.0,0.0
01/10/2016,2016,10,1,3031,40,92,285,51,2380,62474.0,151.0,11.0,140.0
01/10/2016,2016,10,1,3186,47,35,286,118,5297,65467.0,175.0,64.0,830.0
01/10/2016,2016,10,1,3212,0,65,287,115,5160,65902.0,183.0,53.0,690.0
01/10/2016,2016,10,1,3213,58,35,288,120,5297,65158.0,174.0,103.0,1340.0
01/10/2016,2016,10,1,3238,0,36,289,60,2700,62691.0,168.0,31.0,400.0
01/10/2016,2016,10,1,3445,0,18,290,135,6040,69222.0,185.0,75.0,970.0
01/10/2016,2016,10,1,3446,16,35,291,135,6149,68043.0,186.0,95.0,1240.0
