DepartureDate,DepartureYear,DepartureMonth,DepartureDay,FlightNumber,DepartureAirport,ArrivalAirport,Route,ActualFlightTime,ActualTotalFuel,FlownPassengers,BagsCount,FlightBagsWeight,flight_time_fuel_ratio,bags_weight_ratio,bags_passengers_ratio,PredictedActualTOW
0,2016,11,1,59,6,2,10,4.9344739331306915,8.636042325254618,5.241747015059643,3.8501476017100584,6.398594934535208,0.5713813975529825,1.6619089958247955,0.734516105155115,65659.72
0,2016,11,1,8320,6,6,11,4.04305126783455,7.771067086065406,5.19295685089021,2.8903717578961645,5.351858133476067,0.5202697677239588,1.8516158410610688,0.5565946032077425,61362.99
0,2016,11,1,225,2,4,5,4.04305126783455,7.916078096302786,5.1647859739235145,3.6635616461296463,6.19644412779452,0.5107391840566685,1.6913716012778786,0.7093346490302989,62119.6
0,2016,11,1,294,3,2,6,4.060443010546419,7.816416983691801,5.220355825078324,4.060443010546419,6.60934924316738,0.5194762535082431,1.6277409203873918,0.7778096257424172,57435.44
0,2016,11,1,2644,2,7,12,4.836281906951478,8.603554357064281,5.1298987149230735,3.4965075614664802,6.042632833682381,0.5621260360818737,1.7281909812739038,0.6815938785097266,64565.23
0,2016,11,1,2645,7,2,13,5.049856007249537,8.842893331055539,5.135798437050262,3.091042453358316,5.602118820879701,0.5710637704420616,1.8123720089296034,0.6018621040613992,63548.96
0,2016,11,1,1788,2,8,14,3.9512437185814275,7.75833346749091,5.135798437050262,3.4965075614664802,6.042632833682381,0.5092902664132691,1.7281909812739038,0.6808109010358074,62066.94
0,2016,11,1,8383,8,2,15,4.983606621708336,8.757940876678804,5.220355825078324,3.6888794541139363,6.236369590203704,0.5690386235626456,1.6905864417035203,0.706633719562323,56467.72
0,2016,11,1,8382,2,9,16,4.90527477843843,8.630700432209832,4.927253685157205,3.713572066704308,6.255750041753367,0.5683518756058212,1.6845640610672654,0.7536799004059856,59659.55
0,2016,11,1,5346,3,10,17,4.852030263919617,8.634264863002075,5.1647859739235145,4.204692619390966,6.755768921984255,0.5619505934675021,1.606721235894481,0.8141078140740073,64736.66
0,2016,11,1,766,2,11,18,4.127134385045092,7.696667081526462,0.0,0.0,0.0,0.5362235811070792,0.0,0.0,38745.59
0,2016,11,1,799,9,2,19,4.74493212836325,8.432724034789787,5.181783550292085,3.1780538303479458,5.707110264748875,0.5626808263602252,1.7957877900778159,0.6133127328656571,65079.78
0,2016,11,1,798,2,12,20,4.532599493153256,8.289288323000317,5.135798437050262,3.258096538021482,5.802118375377063,0.546802007185181,1.7808307113270707,0.6343894874294882,64436.71
0,2016,11,1,7060,10,13,21,4.382026634673881,8.11102783819368,5.204006687076795,2.4849066497880004,4.948759890378168,0.5402554056145066,1.9915274848656273,0.4774987426435893,62421.08
0,2016,11,1,7070,11,14,22,4.3694478524670215,8.198089248956116,5.187385805840755,3.1354942159291497,5.673323267171493,0.5329836892204357,1.809387253323413,0.6044459258069314,63698.4
0,2016,11,1,4906,10,15,23,3.713572066704308,7.72356247227797,5.1298987149230735,2.9444389791664403,5.484796933490655,0.48081077611961565,1.8627646802323545,0.573976045687014,59716.48
0,2016,11,1,9995,12,16,24,4.127134385045092,8.026496938945412,5.187385805840755,2.833213344056216,5.351858133476067,0.5141887446589307,1.888971102265808,0.5461736315941933,62255.08
0,2016,11,1,4905,12,14,25,3.9318256327243257,7.75833346749091,5.19295685089021,3.258096538021482,5.802118375377063,0.5067873982472554,1.7808307113270707,0.6274068188074696,61508.16
0,2016,11,1,2526,13,17,26,5.049856007249537,8.853808274977197,5.1647859739235145,2.833213344056216,5.351858133476067,0.5703597650201594,1.888971102265808,0.5485635529450447,67751.84
0,2016,11,1,2527,14,18,27,5.087596335232384,8.864322722511439,5.214935757608986,3.713572066704308,6.255750041753367,0.5739407842532798,1.6845640610672654,0.7121031282669064,67802.21
0,2016,11,1,1013,2,19,28,4.48863636973214,8.264363329731667,5.1647859739235145,3.332204510175204,5.860786223465865,0.5431315384675712,1.7588314899548922,0.6451776563441679,64508.15
0,2016,11,1,1014,15,2,29,4.6913478822291435,8.46821300919452,5.099866427824199,3.044522437723423,5.564520407322694,0.5539950255308205,1.827715354754826,0.5969808191667354,63346.02
0,2016,11,1,7787,16,20,30,5.5134287461649825,9.179984251961283,5.170483995038151,3.9512437185814275,6.493753839851686,0.6005923969844557,1.6434708416779384,0.764192234686972,69338.24
0,2016,11,1,7786,17,21,31,5.37989735354046,8.82922635473185,3.295836866004329,0.0,0.0,0.609328285105887,0.0,0.0,45007.15
0,2016,11,1,1633,18,22,32,4.442651256490317,8.20166019080868,5.14166355650266,2.772588722239781,5.25227342804663,0.5416770694144393,1.8943572070089372,0.5392396238632318,63852.14
0,2016,11,1,4053,19,23,33,4.762173934797756,8.472405008626103,4.997212273764115,3.4965075614664802,6.042632833682381,0.5620805343877201,1.7281909812739038,0.6996916220316494,62331.47
0,2016,11,1,4054,20,22,34,5.049856007249537,8.753213480544126,5.1298987149230735,3.4011973816621555,5.916202062607435,0.5769145261307649,1.7394468473088744,0.6630145292670089,63121.08
0,2016,11,1,5382,13,24,35,4.890349128221754,8.698013622083925,5.170483995038151,3.9318256327243257,6.478509642208569,0.5622374648627065,1.647710312555155,0.7604366702416056,66718.42
0,2016,11,1,5383,21,18,36,4.9344739331306915,8.740496729931813,5.204006687076795,3.6635616461296463,6.19644412779452,0.5645530323502778,1.6913716012778786,0.7039886507500914,64680.06
0,2016,11,1,3012,22,18,37,4.0943445622221,7.852050207265889,5.081404364984463,0.0,0.0,0.5214363706479362,0.0,0.0,61250.82
0,2016,11,1,3011,13,25,38,4.007333185232471,7.8826922062890254,5.147494476813453,2.5649493574615367,5.081404364984463,0.5083711351859346,1.9810934474017827,0.49829084208155655,58543.11
0,2016,11,1,2078,0,26,39,4.787491742782046,8.527737405291909,5.181783550292085,3.7612001156935624,6.311734809152915,0.5614023410020993,1.6781172538034541,0.725850487421759,57460.03
0,2016,11,1,9796,0,14,40,4.04305126783455,7.912423121473705,5.198497031265826,0.0,0.0,0.5109751091119005,0.0,0.0,60453.67
0,2016,11,1,9795,10,1,41,4.0943445622221,7.912423121473705,5.19295685089021,3.6888794541139363,6.236369590203704,0.5174577369491737,1.6905864417035203,0.7103620461397757,63872.05
0,2016,11,1,2077,23,1,42,4.718498871295094,8.480944058741116,5.231108616854587,4.276666119016055,6.825460036255307,0.5563648148854189,1.5959768301542463,0.817544890051924,66405.22
0,2016,11,1,3132,24,2,43,5.641907070938114,9.398561160701128,5.220355825078324,4.68213122712422,7.24422751560335,0.6002947658125609,1.5472072789495004,0.8968988674357213,73944.41
0,2016,11,1,3131,2,27,44,5.480638923341991,9.171703488361265,4.962844630259907,4.343805421853684,6.825460036255307,0.5975595406346083,1.5713088808988587,0.8752652451314392,66748.75
0,2016,11,1,2014,15,2,29,4.727387818712341,8.495152060539358,5.153291594497779,3.7612001156935624,6.304448802421981,0.5564806592069641,1.6761801043546565,0.7298636311807841,62528.27
0,2016,11,1,4984,25,12,45,4.30406509320417,8.013343181386672,5.0369526024136295,2.0794415416798357,4.51085950651685,0.5371122883145224,2.169264880066232,0.41283722635853265,52489.63
0,2016,11,1,9035,25,9,46,4.727387818712341,8.447199819595703,5.204006687076795,3.044522437723423,5.564520407322694,0.5596396343964551,1.827715354754826,0.5850343054485193,63609.79
0,2016,11,1,9034,8,28,47,4.727387818712341,8.478660241699453,5.241747015059643,3.7376696182833684,6.274762021241939,0.5575630682147477,1.6787899044227999,0.7130579952723719,66447.64
0,2016,11,1,4985,9,28,48,4.51085950651685,8.253488028345904,5.241747015059643,3.4965075614664802,6.042632833682381,0.5465397770039389,1.7281909812739038,0.6670500410303941,62748.86
0,2016,11,1,1039,26,29,49,5.60947179518496,9.331141072121888,5.170483995038151,4.59511985013459,7.146772179452637,0.6011560378123588,1.5552961429816266,0.8887214145802,72293.06
0,2016,11,1,1038,27,30,50,5.572154032177765,9.292933670280036,5.147494476813453,4.718498871295094,7.273092595999522,0.5996119449338383,1.5413996684931417,0.9166593364109975,70984.25
0,2016,11,1,5998,2,18,51,4.859812404361672,8.609042845046117,5.225746673713202,2.833213344056216,5.351858133476067,0.5645008965378937,1.888971102265808,0.5421643108549407,65597.8
0,2016,11,1,5997,13,2,52,4.7535901911063645,8.438366410870266,5.1298987149230735,3.1780538303479458,5.707110264748875,0.5633306210764694,1.7957877900778159,0.619515902156677,62372.64
0,2016,11,1,2505,28,31,53,5.605802066295998,9.228278517107196,4.51085950651685,3.912023005428146,6.46302945692067,0.6074591329145599,1.652093928883563,0.8672455880695102,54443.62
0,2016,11,1,2506,29,32,54,5.713732805509369,9.467846701917901,5.1298987149230735,4.61512051684126,7.170888478512505,0.6034880987618798,1.5537814131494223,0.8996513914428166,73842.13
0,2016,11,1,7326,3,19,55,4.718498871295094,8.472405008626103,5.204006687076795,4.31748811353631,6.870053411798126,0.556925556142677,1.5912153620664158,0.8296469188362128,65414.49
0,2016,11,1,8332,15,33,56,4.406719247264253,8.166500319155052,5.176149732573829,3.295836866004329,5.82600010738045,0.5396092665211817,1.7676846106899509,0.6367352252705182,62329.17
0,2016,11,1,8331,30,19,57,4.624972813284271,8.361941906144946,5.123963979403259,2.772588722239781,5.303304908059076,0.5530979364835713,1.9127629227947323,0.5411023054386653,60826.39
0,2016,11,1,7327,15,4,58,5.017279836814924,8.768885326134862,5.159055299214529,3.4657359027997265,5.993961427306569,0.5721684855270464,1.729491685290984,0.6717772347443898,62520.71
0,2016,11,1,1195,31,2,59,4.859812404361672,8.592486175451668,5.214935757608986,3.258096538021482,5.786897381366708,0.5655886207004823,1.7761589670025155,0.6247625454000412,66190.75
0,2016,11,1,1194,2,34,60,4.5217885770490405,8.279443487712665,5.214935757608986,3.1780538303479458,5.707110264748875,0.5461464389194424,1.7957877900778159,0.6094138025978412,65210.82
0,2016,11,1,9553,32,13,61,4.663439094112067,8.412721169819527,5.087596335232384,3.4965075614664802,6.042632833682381,0.5543318267627916,1.7281909812739038,0.6872611998032607,63839.57
0,2016,11,1,9552,11,35,62,4.736198448394496,8.503297086224126,5.14166355650266,3.4339872044851463,5.968707559985366,0.5569837676337845,1.7381274898723005,0.6678747387394074,60442.44
0,2016,11,1,19,33,36,63,3.713572066704308,7.479299637782834,5.153291594497779,2.0794415416798357,4.51085950651685,0.49651334303343414,2.169264880066232,0.40351715084395307,56491.5
0,2016,11,1,18,34,37,64,3.7612001156935624,7.53955882930103,5.159055299214529,2.3978952727983707,4.875197323201151,0.4988620953624487,2.0331151983596603,0.4647934813110944,58660.15
0,2016,11,1,3093,33,28,65,5.187385805840755,8.93075873555827,5.176149732573829,3.871201010907891,6.415096959171596,0.5808449158061918,1.657133520345692,0.7478920067837653,67049.71
0,2016,11,1,3094,25,37,66,5.0369526024136295,8.734077192559303,5.075173815233827,2.833213344056216,5.351858133476067,0.5767011776246594,1.888971102265808,0.5582495195636334,65005.35
0,2016,11,1,3957,35,33,67,4.564348191467836,8.309184527686298,5.204006687076795,3.091042453358316,5.602118820879701,0.5493136151037897,1.8123720089296034,0.5939735744449288,65015.04
0,2016,11,1,3956,30,38,68,4.605170185988092,8.309184527686298,5.10594547390058,0.0,0.0,0.5542264912571879,0.0,0.0,63525.27
0,2016,11,1,9662,30,39,69,4.61512051684126,8.387312270561717,5.1647859739235145,3.784189633918261,6.329720905522696,0.5502502312975376,1.6726753989251635,0.7326905031542942,63234.05
0,2016,11,1,9663,36,33,70,4.48863636973214,8.254788926148725,5.159055299214529,3.1780538303479458,5.707110264748875,0.5437614952834796,1.7957877900778159,0.6160146860282361,64331.87
0,2016,11,1,2692,30,26,71,5.087596335232384,8.824824939175638,5.220355825078324,3.4657359027997265,5.993961427306569,0.5765096044735405,1.729491685290984,0.6638888265337215,67618.89
0,2016,11,1,2693,23,33,72,5.0689042022202315,8.785845337961213,5.225746673713202,0.0,0.0,0.5769398398488641,0.0,0.0,63718.4
0,2016,11,1,5462,13,40,73,4.727387818712341,8.446985296372741,5.214935757608986,3.4011973816621555,5.942799375126701,0.5596538472420864,1.7472668323125875,0.6522031219079835,65869.17
0,2016,11,1,5463,37,18,74,4.727387818712341,8.529516941105069,5.170483995038151,4.219507705176107,5.3981627015177525,0.5542386340696885,1.279334718335928,0.8160759629515055,63625.26
0,2016,11,1,863,38,4,75,5.176149732573829,8.907883013942248,5.187385805840755,3.8918202981106265,6.447305862541213,0.5810751807665564,1.6566298977553526,0.7502469343476666,65806.91
0,2016,11,1,9994,39,15,76,4.110873864173311,8.026823576217629,5.209486152841421,2.8903717578961645,5.3981627015177525,0.5121420478647698,1.867636122159923,0.5548285710136043,63052.33
0,2016,11,1,2013,2,19,28,4.418840607796598,8.199189359078067,5.10594547390058,3.367295829986474,5.8888779583328805,0.5389362794632983,1.7488448463277833,0.6594852701029921,63939.53
0,2016,11,1,1830,40,41,77,4.406719247264253,8.197263371414335,5.187385805840755,0.0,0.0,0.5375841970176846,0.0,0.0,64837.77
0,2016,11,1,5347,41,4,78,5.135798437050262,8.88391747120797,5.159055299214529,3.828641396489095,6.3818160174060985,0.5781006468931024,1.6668617811159572,0.7421206353558585,63974.76
0,2016,11,1,1789,42,2,79,4.127134385045092,7.984803389734406,5.075173815233827,3.6375861597263857,6.175867270105761,0.5168736390367615,1.697792711683921,0.7167411978694551,60834.9
0,2016,11,1,1632,19,42,80,4.394449154672439,8.18060094759445,5.087596335232384,4.02535169073515,6.580639137284949,0.5371792589350849,1.6347985574604855,0.7912089374817284,63439.84
0,2016,11,1,862,3,43,81,5.017279836814924,8.732465848349879,5.214935757608986,3.9512437185814275,6.498282149476434,0.5745547619591331,1.6446168883273649,0.7576783113418538,65574.02
0,2016,11,1,2672,2,33,82,4.770684624465665,8.474494436883122,5.10594547390058,3.295836866004329,5.831882477283517,0.5629462217477483,1.7694693986337175,0.6454900239047291,63626.95
0,2016,11,1,9275,2,44,83,3.713572066704308,7.562161631225652,5.111987788356544,3.828641396489095,6.3818160174060985,0.49107282385637446,1.6668617811159572,0.7489535489911582,55662.31
0,2016,11,1,2673,30,2,84,4.969813299576001,8.682877107057168,5.181783550292085,3.828641396489095,6.3818160174060985,0.572369416070244,1.6668617811159572,0.7388655584182561,64723.96
0,2016,11,1,9276,43,2,85,3.713572066704308,7.696667081526462,5.153291594497779,2.70805020110221,5.25227342804663,0.4824909311223325,1.9395037159609854,0.5254991205996614,59440.74
0,2016,11,1,9811,11,2,86,4.820281565605037,8.59062950948942,5.0689042022202315,3.044522437723423,5.564520407322694,0.5611092365559982,1.827715354754826,0.6006273380329207,60416.41
0,2016,11,1,9810,2,13,87,4.6913478822291435,8.45553053102413,5.056245805348308,3.367295829986474,5.8888779583328805,0.5548259644993475,1.7488448463277833,0.6659675893178838,62731.26
0,2016,11,1,6349,9,13,88,4.465908118654584,8.210939733379021,5.214935757608986,3.4339872044851463,5.968707559985366,0.5438973203639315,1.7381274898723005,0.6584907972211737,64806.27
0,2016,11,1,6348,11,12,89,4.5217885770490405,8.385032287813898,5.187385805840755,3.1780538303479458,5.707110264748875,0.5392690715837348,1.7957877900778159,0.6126503694345627,66095.67
0,2016,11,1,1117,36,45,90,5.159055299214529,8.792701462936309,4.890349128221754,0.0,0.0,0.5867429163791569,0.0,0.0,63709.53
0,2016,11,1,1118,44,39,91,4.90527477843843,8.569026340056254,5.0238805208462765,0.0,0.0,0.5724424904039013,0.0,0.0,59294.86
0,2016,11,1,6025,35,36,92,4.31748811353631,8.089789175789319,5.087596335232384,0.0,0.0,0.5336959987112463,0.0,0.0,61648.25
0,2016,11,1,6024,34,38,93,4.382026634673881,8.17526610411206,5.075173815233827,3.8501476017100584,6.398594934535208,0.5360102752459366,1.6619089958247955,0.7586237913967232,62482.55
0,2016,11,1,7328,3,26,94,4.997212273764115,8.74209519574531,5.187385805840755,4.174387269895637,6.725033642166843,0.5716263849650376,1.611022937585514,0.8047188750054933,64700.14
0,2016,11,1,8035,3,41,95,4.499809670330265,8.301769763117166,5.231108616854587,4.290459441148391,6.842683282238422,0.5420301693166527,1.5948602652229942,0.8201816776131483,65939.29
0,2016,11,1,8511,3,31,96,4.48863636973214,8.27664912542186,5.170483995038151,4.174387269895637,6.725033642166843,0.5423253180982653,1.611022937585514,0.8073494229750218,64465.96
0,2016,11,1,8036,45,4,97,4.584967478670572,8.432724034789787,5.1647859739235145,0.0,0.0,0.543711315555326,0.0,0.0,65910.3
0,2016,11,1,8512,29,4,98,4.672828834461906,8.482808764554406,4.941642422609304,3.6635616461296463,6.19644412779452,0.5508586794962794,1.6913716012778786,0.741365184451205,62553.86
0,2016,11,1,1443,46,4,99,3.4011973816621555,7.307202314764738,5.170483995038151,4.0943445622221,6.647688373563329,0.46545821987024866,1.6236269987876806,0.7918687237309376,59921.74
0,2016,11,1,9887,8,46,100,4.990432586778736,8.667507952075105,5.19295685089021,3.8501476017100584,6.398594934535208,0.5757632544870024,1.6619089958247955,0.7414172141734706,66662.04
0,2016,11,1,9886,46,9,101,5.0238805208462765,8.682877107057168,5.030437921392435,4.007333185232471,6.55250788703459,0.5785962946271606,1.6351292952583552,0.7966171629294718,60419.0
0,2016,11,1,1442,3,46,102,3.4011973816621555,7.223295679562314,5.147494476813453,3.9318256327243257,6.478509642208569,0.47086503620301007,1.647710312555155,0.7638328997602568,54459.98
0,2016,11,1,2413,26,4,103,4.852030263919617,8.552753366814787,5.204006687076795,4.07753744390572,6.621405651764134,0.5673062294472088,1.6238736597405072,0.7835380869189779,64163.63
0,2016,11,1,1983,47,4,104,4.553876891600541,8.326274787396764,5.123963979403259,3.6109179126442243,6.154858094016418,0.5469284893760183,1.7045134347873618,0.7047118065542598,64107.49
0,2016,11,1,2412,3,30,105,4.663439094112067,8.423102268016642,5.241747015059643,4.7535901911063645,7.310550158534422,0.5536486374883052,1.5379008001598353,0.9068713498475234,63052.17
0,2016,11,1,1982,3,47,106,4.624972813284271,8.35490952835879,5.1647859739235145,4.248495242049359,6.8001700683022,0.5535634823555994,1.6006067280004723,0.822588828172084,63685.24
0,2016,11,1,3633,48,2,107,4.276666119016055,7.976595409316577,4.852030263919617,3.091042453358316,5.602118820879701,0.5361518166034792,1.8123720089296034,0.6370616598053283,59563.08
0,2016,11,1,2634,2,48,108,4.727387818712341,8.499232866039245,5.247024072160486,4.1588830833596715,6.710523109452428,0.5562134716418666,1.6135397352963008,0.79261749634917,65429.21
0,2016,11,1,2635,49,2,109,4.736198448394496,8.453401058328458,5.1647859739235145,3.4965075614664802,6.042632833682381,0.5602713529991931,1.7281909812739038,0.6769898267072432,61114.14
0,2016,11,1,3634,2,49,110,4.060443010546419,7.85979918056211,5.062595033026967,3.5553480614894135,6.042632833682381,0.5166090019943776,1.6995896686275462,0.7022777919812484,62115.95
0,2016,11,1,8555,2,50,111,4.77912349311153,8.496582237512113,4.844187086458591,3.1780538303479458,5.707110264748875,0.562475988522993,1.7957877900778159,0.6560551385869998,58058.19
0,2016,11,1,8554,50,2,112,4.812184355372417,8.57772369115627,5.204006687076795,0.0,0.0,0.5610094855741079,0.0,0.0,64988.4
0,2016,11,1,8369,51,2,113,5.0106352940962555,8.75115798136203,5.159055299214529,2.833213344056216,5.351858133476067,0.5725682595112287,1.888971102265808,0.5491728969231199,55420.04
0,2016,11,1,8371,2,51,114,4.709530201312334,8.472405008626103,5.204006687076795,3.6888794541139363,6.2166061010848646,0.5558669818684739,1.68522885564936,0.708853711367166,66330.75
0,2016,11,1,4742,20,52,115,5.062595033026967,8.789812386190972,5.111987788356544,0.0,0.0,0.5759616713754252,0.0,0.0,63433.4
0,2016,11,1,4741,52,23,116,4.820281565605037,8.610865667278873,5.135798437050262,3.367295829986474,5.916202062607435,0.5597905892228717,1.756959400454934,0.6556518662598596,63932.87
0,2016,11,1,9212,53,53,117,4.394449154672439,8.131824785007195,5.14166355650266,3.5553480614894135,6.089044875446846,0.5404013577339457,1.7126438171839669,0.6914781611863666,61579.36
0,2016,11,1,9211,54,54,118,4.5217885770490405,8.336869637284956,5.209486152841421,3.713572066704308,6.255750041753367,0.5423844648867076,1.6845640610672654,0.7128480540597668,66433.54
0,2016,11,1,5011,55,28,119,4.795790545596741,8.527341522468053,5.209486152841421,0.0,0.0,0.5624016034728611,0.0,0.0,65455.7
0,2016,11,1,5012,25,55,120,4.653960350157523,8.429672593886743,5.176149732573829,3.044522437723423,5.564520407322694,0.5520926582050895,1.827715354754826,0.5881828376339379,65561.18
0,2016,11,1,2301,56,28,121,4.2626798770413155,8.15507488781144,5.19295685089021,3.784189633918261,6.329720905522696,0.5227027263001973,1.6726753989251635,0.7287157861266556,64119.59
0,2016,11,1,2302,25,56,122,4.499809670330265,8.253748343328501,4.875197323201151,2.8903717578961645,5.442417710521793,0.5451837738628725,1.8829473044959464,0.5928727734036187,61098.8
0,2016,11,1,1183,57,56,123,4.23410650459726,8.071843149609158,5.087596335232384,0.0,0.0,0.5245526239942208,0.0,0.0,62430.67
0,2016,11,1,1182,56,57,124,4.290459441148391,8.036249942132116,5.19295685089021,3.4965075614664802,6.018593214496234,0.5338882528596515,1.7213156581797748,0.6733172760461289,62511.13
0,2016,11,1,331,58,4,125,4.04305126783455,7.944846711001996,4.890349128221754,2.4849066497880004,4.948759890378168,0.5088897765938953,1.9915274848656273,0.5081245908288702,58664.16
0,2016,11,1,332,3,58,126,3.9512437185814275,7.828436359157585,5.181783550292085,4.0943445622221,6.643789733147672,0.5047296212556321,1.6226747974386224,0.7901419506400092,64058.12
0,2016,11,1,8142,58,59,127,4.189654742026425,8.119993827725105,5.170483995038151,3.828641396489095,5.831882477283517,0.5159677249656478,1.5232250486116081,0.7404802722846151,64965.61
0,2016,11,1,8143,59,58,128,4.0943445622221,7.890208213109961,5.153291594497779,0.0,0.0,0.5189146409874393,0.0,0.0,63384.25
0,2016,11,1,1395,60,2,129,4.68213122712422,8.445482343862237,4.983606621708336,0.0,0.0,0.5543947682901692,0.0,0.0,61061.5
0,2016,11,1,1394,2,60,130,4.605170185988092,8.403128235128264,4.804021044733257,3.6888794541139363,6.236369590203704,0.5480304545082072,1.6905864417035203,0.7678732919286704,62644.03
0,2016,11,1,9336,17,53,131,4.61512051684126,8.186742787113518,3.912023005428146,1.3862943611198906,3.713572066704308,0.5637309778567575,2.678776002309042,0.35436764027111584,48822.34
0,2016,11,1,9335,54,20,132,4.736198448394496,8.497194544909547,5.043425116919247,3.332204510175204,5.860786223465865,0.5573837839492367,1.7588314899548922,0.6607026837766684,63948.49
0,2016,11,1,229,61,2,133,4.9344739331306915,8.660080678964786,5.003946305945459,0.0,0.0,0.5697953767470619,0.0,0.0,65175.82
0,2016,11,1,228,2,61,134,4.663439094112067,8.380456667842767,4.6443908991413725,2.70805020110221,5.198497031265826,0.5564659873496481,1.919645739635836,0.5830797320705409,59541.87
0,2016,11,1,182,45,17,135,4.060443010546419,7.779466967458324,4.976733742420574,2.4849066497880004,4.948759890378168,0.5219436019885859,1.9915274848656273,0.4993047204047119,59682.12
0,2016,11,1,186,45,17,135,3.8918202981106265,7.787796878181171,5.017279836814924,0.0,0.0,0.49973315418821707,0.0,0.0,59461.19
0,2016,11,1,184,45,17,135,3.9318256327243257,7.766840537085513,4.941642422609304,2.302585092994046,4.795790545596741,0.5062323108026283,2.08278537031645,0.46595542454855055,59511.91
0,2016,11,1,183,14,41,136,3.9889840465642745,7.692113339595466,5.0106352940962555,2.5649493574615367,5.081404364984463,0.5185810284451761,1.9810934474017827,0.5119010278963367,58429.92
0,2016,11,1,185,14,41,136,3.9318256327243257,7.7279755421055585,5.075173815233827,2.3978952727983707,4.875197323201151,0.5087782189917572,2.0331151983596603,0.47247549741070166,60741.59
0,2016,11,1,187,14,41,136,3.970291913552122,7.783224016336037,5.209486152841421,2.70805020110221,5.198497031265826,0.5101089092667722,1.919645739635836,0.5198305786118949,63236.28
0,2016,11,1,909,62,2,137,3.9512437185814275,7.9483852851118995,5.19295685089021,3.828641396489095,6.293419278846481,0.4971127564717443,1.6437735026888687,0.7372757961262021,62753.75
0,2016,11,1,902,62,2,137,4.31748811353631,8.105005537547246,5.181783550292085,3.044522437723423,5.564520407322694,0.5326940362391014,1.827715354754826,0.5875433445211756,62781.55
0,2016,11,1,901,2,62,138,4.189654742026425,8.061802274538348,4.74493212836325,3.091042453358316,5.602118820879701,0.5196920737263234,1.8123720089296034,0.6514408151133158,60153.85
0,2016,11,1,908,2,62,138,4.189654742026425,7.951559331155252,5.056245805348308,2.995732273553991,5.5254529391317835,0.5268972496515002,1.844441503638326,0.5924815344984251,61974.12
0,2016,11,1,3101,63,4,139,4.382026634673881,8.172164452111904,5.159055299214529,3.044522437723423,5.564520407322694,0.5362137118449016,1.827715354754826,0.5901317704787841,63411.94
0,2016,11,1,3100,3,63,140,4.23410650459726,8.0774471493312,5.153291594497779,4.060443010546419,6.60934924316738,0.5241886980279206,1.6277409203873918,0.787931933617301,62757.41
0,2016,11,1,113,57,4,141,4.127134385045092,7.905072849498666,5.0689042022202315,0.0,0.0,0.5220868249565634,0.0,0.0,59032.53
0,2016,11,1,112,3,57,142,4.127134385045092,7.908754738783246,5.214935757608986,4.04305126783455,6.591673732008658,0.5218437695135868,1.6303710478396047,0.775283043887057,52716.41
0,2016,11,1,6390,3,13,143,4.836281906951478,8.509362612301048,5.220355825078324,4.060443010546419,0.0,0.5683483155319058,0.0,0.7778096257424172,64025.03
0,2016,11,1,6391,11,4,144,4.867534450455582,8.642944396721798,5.198497031265826,3.6109179126442243,6.154858094016418,0.563180118606548,1.7045134347873618,0.6946080551603145,66104.93
0,2016,11,1,8396,2,64,145,5.056245805348308,8.764209507142004,4.564348191467836,2.70805020110221,5.198497031265826,0.5769197782444548,1.919645739635836,0.5933049117866128,53405.22
